3410 - BRISTOL RD W at MCLAUGHLIN RD,3410,10N
3411 - BRISTOL RD W at SHACKLETON WAY,3411,10N
3412 - BRISTOL RD W at CEREMONIAL DR,3412,10N
3413 - BRISTOL RD W at STARWOOD DR,3413,10N
3414 - BRISTOL RD W at MAVIS RD,3414,10N
3415 - BRISTOL RD W at HEATHERLEIGH AVE,3415,10N
1848 - BRISTOL RD W at SWEETGRASS GATE,1848,10N
1854 - BRISTOL RD W at KINGLET AVE,1854,10N
2105 - BRISTOL RD W at LOONLAKE AVE,2105,10N
3015 - BRISTOL RD W at FALLINGBROOK DR,3015,10N
2106 - BRISTOL RD W at WHITEHORN AVE,2106,10N
2111 - BRISTOL RD W at CREDITVIEW RD,2111,10N
1459 - BRISTOL RD W at BATHGATE RD,1459,10N
1461 - BRISTOL RD at RIVER GROVE AVE,1461,10N
1462 - RIVER GROVE AVE at STILLRIVER CRES,1462,10N
1463 - RIVER GROVE AVE at WILLOW WAY,1463,10N
1464 - RIVER GROVE AVE at RIVERDALE CRES,1464,10N
1465 - RIVER GROVE AVE at HIGHBROOK AVE,1465,10N
1398 - RIVER GROVE AVE at ASTRELLA CRES,1398,10N
1466 - RIVER GROVE AVE north of ASTRELLA CR (north leg),1466,10N
0783 - BRITANNIA RD west of TILSDOWN RD,783,10N
0067 - BRITANNIA RD at ELLESBORO DR,67,10N
0789 - BRITANNIA RD at QUEEN ST N,789,10N
1883 - BRITANNIA RD at BROOKSIDE DR,1883,10N
2466 - BRITANNIA RD at MILLCREEK DR,2466,10N
2467 - BRITANNIA RD at TURNEY DR,2467,10N
2468 - BRITANNIA RD at ERIN MILLS PKY,2468,10N
2063 - BRITANNIA RD FIRST STOP west of ERIN MILLS PKY,2063,10N
1886 - BRITANNIA RD SECOND STOP west of ERIN MILLS PKY,1886,10N
1887 - BRITANNIA RD at GLEN ERIN DR,1887,10N
2469 - BRITANNIA RD west of GLEN ERIN DR,2469,10N
2471 - BRITANNIA RD at PADDLE RD,2471,10N
2470 - BRITANNIA RD at WINSTON CHURCHILL BLVD,2470,10N
0790 - BRITANNIA RD at FARMSTEAD LANE,790,10N
0887 - BRITANNIA RD at TENTH LINE,887,10N
3065 - BRITANNIA RD W at GROSSBEAK DR,3065,10N
0392 - GROSSBEAK DR at PRAIRIE CIRCLE,392,10N
0870 - GROSSBEAK DR at GREENBELT CRES,870,10N
0393 - GROSSBEAK DR at OSPREY BLVD,393,10N
0819 - OSPREY BLVD at WAXWING DR,819,10N
0394 - OSPREY BLVD at SNOWFLAKE LANE,394,10N
0395 - OSPREY BLVD at LONGSPUR RD,395,10N
0396 - OSPREY BLVD at WARBLER LANE,396,10N
0397 - TRELAWNY CIRCLE at OSPREY BLVD,397,10N
0841 - TRELAWNY CIRCLE at DOUG LEAVENS BLVD,841,10N
0398 - TRELAWNY CIRCLE at BISHOP STRACHAN CRT,398,10N
0800 - TRELAWNY CIRCLE at FOREST PARK DR,800,10N
2587 - TRELAWNY CIR at MOCKINGBIRD LANES,2587,10N
2588 - AQUITAINE AVE at EDENWOOD DR,2588,10N
2589 - AQUITAINE AVE at WINSTON CHURCHILL BLVD,2589,10N
2342 - AQUITAINE AVE at FORMENTERA AVE,2342,10N
1458 - AQUITAINE AVE east of FORMENTERA AVE,1458,10N
1374 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM I,1374,10N
1374 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM I,1374,10S
2290 - AQUITAINE AVE at FORMENTERA AVE,2290,10S
2581 - AQUITAINE AVE at WINSTON CHURCHILL BLVD,2581,10S
2582 - AQUITAINE AVE at EDENWOOD DR,2582,10S
2584 - AQUITAINE AVE at TENTH LINE,2584,10S
1267 - TRELAWNY CIR at MOCKINGBIRD LANES,1267,10S
1268 - TRELAWNY CIR at FOREST PARK DR,1268,10S
1269 - TRELAWNY CIR at BISHOP STRACHAN CRT,1269,10S
0842 - TRELAWNY CIRCLE at DOUG LEAVENS BLVD,842,10S
1298 - TRELAWNY CIRCLE east of DOUG LEAVENS BLVD,1298,10S
1278 - TRELAWNY CIR at OSPREY BLVD,1278,10S
1279 - OSPREY BLVD at PINTAIL CIRCLE,1279,10S
1286 - OSPREY BLVD at NUTCRACKER DR,1286,10S
3130 - OSPREY BLVD at WAXWING DR,3130,10S
1287 - OSPREY BLVD at GROSSBEAK DR,1287,10S
1288 - GROSSBEAK DR at PRAIRIE CIRCLE (north leg),1288,10S
1289 - GROSSBEAK DR at PRAIRIE CIRCLE (south leg),1289,10S
1693 - BRITANNIA RD at TENTH LINE,1693,10S
0399 - BRITANNIA RD at LONG VALLEY RD,399,10S
2458 - BRITANNIA RD at WINSTON CHURCHILL BLVD,2458,10S
2472 - BRITANNIA RD at GREENSBORO DR,2472,10S
1881 - BRITANNIA RD east of GREENSBORO DR,1881,10S
2459 - BRITANNIA RD at GLEN ERIN DR,2459,10S
2572 - BRITANNIA RD east of GLEN ERIN DR,2572,10S
2460 - BRITANNIA RD at ERIN MILLS PKY,2460,10S
3011 - BRITANNIA RD east of ERIN MILLS PKY,3011,10S
2461 - BRITANNIA RD at TURNEY DR,2461,10S
2462 - BRITANNIA RD at JOYMAR DR,2462,10S
2463 - BRITANNIA RD at BROOKSIDE DR,2463,10S
0401 - BRITANNIA RD at ARCH RD,401,10S
0054 - BRITANNIA RD at JOSEPH ST,54,10S
0404 - BRITANNIA RD at RIVER GROVE AVE,404,10S
1669 - RIVER GROVE AVE at RIVERBROOK CRES,1669,10S
1670 - RIVER GROVE AVE at KINGSBANK CRT,1670,10S
1671 - RIVER GROVE AVE at RIVERDALE CRES (north leg),1671,10S
1672 - RIVER GROVE AVE at RIVERDALE CRES (south leg),1672,10S
1673 - RIVER GROVE AVE at STILLRIVER CRES,1673,10S
1674 - RIVER GROVE AVE north of BRISTOL RD W,1674,10S
1675 - BRISTOL RD W at MILLBROOK LANE,1675,10S
1676 - BRISTOL RD W at CREDITVIEW RD,1676,10S
3147 - BRISTOL RD W east of CREDITVIEW RD,3147,10S
2112 - BRISTOL RD W at WHITEHORN AVE,2112,10S
2113 - BRISTOL RD W at FALLINGBROOK DR,2113,10S
2114 - BRISTOL RD W at SEGRIFF DR,2114,10S
2120 - BRISTOL RD W at LISMIC BLVD,2120,10S
2197 - BRISTOL RD W at SWEETGRASS GATE,2197,10S
3002 - BRISTOL RD W at TERRY FOX WAY,3002,10S
3309 - BRISTOL RD W at HEATHERLEIGH AVE,3309,10S
3310 - BRISTOL RD W at MAVIS RD,3310,10S
3311 - BRISTOL RD W at STARWOOD DR,3311,10S
3312 - BRISTOL RD W at CEREMONIAL DR,3312,10S
3313 - BRISTOL RD W at GUILDWOOD WAY,3313,10S
1857 - BRISTOL RD W at MCLAUGHLIN RD,1857,10S
2667 - BRISTOL RD W east of MCLAUGHLIN RD,2667,10S
1634 - BRISTOL RD W at FAIRWIND DR,1634,10S
1635 - BRISTOL RD W at SWIFTCURRENT TRAIL,1635,10S
2551 - BRISTOL RD W east of SWIFTCURRENT TRAIL,2551,10S
1636 - HUNTINGFIELD DR at FIREBIRD TRAIL,1636,10S
1637 - HUNTINGFIELD DR at BLACKFOOT TRAIL,1637,10S
1638 - HUNTINGFIELD DR at SPRINGBROOKE CRES,1638,10S
1155 - HUNTINGFIELD DR at CEREMONIAL DR,1155,10S
1639 - CEREMONIAL DR at SALISHAN CIRCLE,1639,10S
1640 - CEREMONIAL DR at HURONTARIO ST,1640,10S
1919 - HURONTARIO ST at EGLINTON AVE,1919,10S
1915 - HURONTARIO ST at KINGSBRIDGE GARDEN CIRCLE,1915,10S
0364 - CITY CENTRE BUS TERMINAL PLATFORM H,364,10S
1312 - ISLINGTON SUBWAY BUS TERMINAL PLATFORM E,1312,11N
0310 - BLOOR ST W at GREEN LANES,310,11N
9013 - BLOOR ST W at RESURRECTION RD,9013,11N
0811 - DUNDAS ST at AUKLAND RD,811,11N
9015 - DUNDAS ST at ACORN AVE,9015,11N
9016 - DUNDAS ST at POPLAR AVE,9016,11N
9017 - DUNDAS ST at WILMAR RD,9017,11N
9018 - DUNDAS ST at SHAVER AVE,9018,11N
9019 - DUNDAS ST at PAULART DR,9019,11N
0815 - DUNDAS ST at BILLINGHAM RD,815,11N
9020 - DUNDAS ST west of THE EAST MALL,9020,11N
2886 - REXDALE BLVD at WOODBINE CENTRE,2886,11N
2958 - REXDALE BLVD at HUMBERWOOD BLVD,2958,11N
2931 - DERRY RD at REXWOOD RD,2931,11N
2952 - REXWOOD RD west of NETHERBRAE RD,2952,11N
2826 - NETHERBRAE RD at DARCEL AVE,2826,11N
0893 - DARCEL AVE at CHIGWEL CRT (west leg),893,11N
2827 - DARCEL AVE at CHIGWEL CRT (east leg),2827,11N
2828 - DARCEL AVE at HARWICK DR,2828,11N
2829 - MORNING STAR DR at BRANDON GATE DR,2829,11N
2844 - MORNING STAR DR at CUSTER CRES,2844,11N
2843 - MORNING STAR DR at HARWICK DR,2843,11N
2842 - MORNING STAR DR at CORLISS CRES,2842,11N
2819 - MORNING STAR DR at DARCEL AVE,2819,11N
2870 - MORNING STAR DR west of DARCEL AVE,2870,11N
2989 - DERRY RD at REXWOOD RD,2989,11N
2987 - DERRY RD west of REXWOOD RD,2987,11N
2800 - GOREWAY DR north of DERRY RD,2800,11N
2801 - GOREWAY DR at DORCAS ST,2801,11N
2802 - GOREWAY DR at ETUDE DR,2802,11N
2897 - GOREWAY DR at JOLLIFFE AVE,2897,11N
2848 - WESTWOOD MALL BUS TERMINAL PLATFORM J,2848,11N
2848 - WESTWOOD MALL BUS TERMINAL PLATFORM J,2848,11S
2860 - MORNING STAR DR east of GOREWAY DR,2860,11S
2883 - MORNING STAR DR at DARCEL AVE,2883,11S
2847 - MORNING STAR DR at WAINBROOK RD,2847,11S
2846 - MORNING STAR DR at HARWICK DR,2846,11S
2845 - MORNING STAR DR at BRANDON GATE DR,2845,11S
2811 - DARCEL AVE at HARWICK DR,2811,11S
2812 - DARCEL AVE at CHIGWEL CRT,2812,11S
2899 - DARCEL AVE at NETHERBRAE RD,2899,11S
2813 - NETHERBRAE RD at DARCEL AVE,2813,11S
2116 - REXWOOD RD west of NETHERBRAE RD,2116,11S
3009 - GOREWAY DR south of MORNING STAR DR,3009,11S
2771 - GOREWAY DR at JOLLIFFE AVE,2771,11S
2772 - GOREWAY DR at ETUDE DR,2772,11S
2707 - GOREWAY DR at DORCAS ST,2707,11S
2986 - DERRY RD east of GOREWAY DR,2986,11S
2988 - DERRY RD at REXWOOD RD,2988,11S
0379 - REXDALE BLVD at HUMBERWOOD BLVD,379,11S
2294 - REXDALE BLVD at QUEENS PLATE DR,2294,11S
2882 - REXDALE BLVD at 27 HWY,2882,11S
9026 - DUNDAS ST at CLOVERDALE MALL,9026,11S
9001 - DUNDAS ST at BILLINGHAM RD,9001,11S
9002 - DUNDAS ST at PAULART DR,9002,11S
9003 - DUNDAS ST at SHORNCLIFFE RD,9003,11S
9004 - DUNDAS ST at WILMAR RD,9004,11S
9005 - DUNDAS ST at SUBWAY CR,9005,11S
9006 - DUNDAS ST at ACORN AVE,9006,11S
9007 - DUNDAS ST at AUKLAND RD,9007,11S
9008 - DUNDAS ST W at SUMMERLAND TERRACE,9008,11S
9009 - DUNDAS ST W at MICHAEL POWER PLACE,9009,11S
9010 - DUNDAS ST W at MABELLE AVE,9010,11S
9011 - DUNDAS ST W at CORDOVA AVE,9011,11S
9014 - DUNDAS ST at ISLINGTON AVE,9014,11S
9098 - ISLINGTON AVE south of DUNDAS ST,9098,11S
9068 - BURNHAMTHORPE RD at THE EAST MALL,9068,11S
9069 - BURNHAMTHORPE RD at BLAKETON RD,9069,11S
9070 - BURNHAMTHORPE RD at LAUREL AVE,9070,11S
9071 - BURNHAMTHORPE RD at SHAVER AVE,9071,11S
9072 - BURNHAMTHORPE RD at MARTIN GROVE RD,9072,11S
9073 - BURNHAMTHORPE RD at ASHBOURNE DR,9073,11S
9074 - BURNHAMTHORPE RD at BOTFIELD AVE,9074,11S
9075 - BURNHAMTHORPE RD at KIPLING AVE,9075,11S
9076 - BURNHAMTHORPE RD at ROYALAVON CRES,9076,11S
9077 - BURNHAMTHORPE RD at AVONHURST RD,9077,11S
9078 - BURNHAMTHORPE RD at BURNHAMTHORPE CRES,9078,11S
9079 - CORDOVA AVE at DUNDAS ST W,9079,11S
9012 - CENTRAL PARK ROADWAY at ISLINGTON AVE,9012,11S
9080 - ISLINGTON AVE at CENTRAL PARK ROADWAY,9080,11S
9000 - ISLINGTON SUBWAY DROP OFF,9000,11S
1312 - ISLINGTON SUBWAY BUS TERMINAL PLATFORM E,1312,11S
0101 - CLARKSON GO STATION PLATFORM A,101,13N
0283 - SOUTHDOWN RD at HARTLAND DR,283,13N
0244 - SOUTHDOWN RD at WISEMAN CRT,244,13N
0245 - SOUTHDOWN RD at TRUSCOTT DR,245,13N
0288 - SOUTHDOWN RD at SOUTH SHERIDAN WAY,288,13N
0566 - ERIN MILLS PKY at FOWLER DR,566,13N
0503 - ERIN MILLS PKY north of FOWLER DR,503,13N
0504 - ERIN MILLS PKY at LINCOLN GREEN WAY,504,13N
0001 - ERIN MILLS PKY north of LINCOLN GREEN WAY,1,13N
2887 - ERIN MILLS PKY at DUNDAS ST W,2887,13N
1038 - ERIN MILLS PKY FIRST STOP north of DUNDAS ST W,1038,13N
0580 - ERIN MILLS PKY SECOND STOP north of DUNDAS ST W,580,13N
1039 - SOUTH MILLWAY at FIFTH LINE W,1039,13N
0198 - SOUTH MILLWAY at COUNCIL RING RD,198,13N
1040 - SOUTH MILLWAY at BUTTONBUSH CRES (south leg),1040,13N
1041 - SOUTH MILLWAY at BUTTONBUSH CRES (north leg),1041,13N
1090 - SOUTH MILLWAY at THE COLLEGEWAY,1090,13N
1029 - SOUTH MILLWAY north of THE COLLEGEWAY,1029,13N
1014 - SOUTH COMMON CENTRE BUS TERMINAL PLATFORM D,1014,13N
1151 - BURNHAMTHORPE RD east of GLEN ERIN DR,1151,13N
0146 - GLEN ERIN DR at ROGERS RD,146,13N
0147 - GLEN ERIN DR at ROLLING VALLEY DR,147,13N
0148 - GLEN ERIN DR at FOLKWAY DR,148,13N
2678 - GLEN ERIN DR at MARSHDALE CRT,2678,13N
2506 - GLEN ERIN DR at CREDIT VALLEY RD,2506,13N
2508 - GLEN ERIN DR at EGLINTON AVE,2508,13N
2560 - GLEN ERIN DR at HAZELTON PLACE,2560,13N
2561 - GLEN ERIN DR at ERIN CENTRE BLVD,2561,13N
2170 - ERIN CENTRE BLVD east of GLEN ERIN DR,2170,13N
0058 - ERIN CENTRE BLVD east of MALL ACCESS,58,13N
1757 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM A,1757,13N
1758 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM D,1758,13N
0313 - ERIN CENTRE BLVD at JOHN FRASER SECONDARY SCHOOL,313,13N
0153 - GLEN ERIN DR at ERIN CENTRE BLVD,153,13N
0154 - GLEN ERIN DR at MIDDLEBURY DR,154,13N
0155 - GLEN ERIN DR at BURNFORD TRAIL,155,13N
0156 - GLEN ERIN DR north of BURNFORD TRAIL,156,13N
1712 - GLEN ERIN DR at THOMAS ST,1712,13N
0157 - GLEN ERIN DR north of THOMAS ST,157,13N
3034 - GLEN ERIN DR at CASTLEBRIDGE DR,3034,13N
0519 - GLEN ERIN DR at QUAILS RUN,519,13N
0521 - GLEN ERIN DR at BELL HARBOUR DR,521,13N
2636 - GLEN ERIN DR at BRITANNIA RD,2636,13N
2194 - GLEN ERIN DR at WINDWOOD DR (south leg),2194,13N
2568 - GLEN ERIN DR at INLAKE CRT,2568,13N
2569 - GLEN ERIN DR at MONTEVIDEO RD (south leg),2569,13N
2253 - MONTEVIDEO RD at ATHERLY CRES (east leg),2253,13N
2254 - MONTEVIDEO RD at LORCA CRES (east leg),2254,13N
2255 - MONTEVIDEO RD at NEUCHATEL RD,2255,13N
2256 - MONTEVIDEO RD at ARLES MEWS,2256,13N
2257 - MONTEVIDEO RD east of CORFU RD,2257,13N
2258 - GLEN ERIN DR at BATTLEFORD RD,2258,13N
3184 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (s leg),3184,13N
2293 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (n leg),2293,13N
0780 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM F,780,13N
0780 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM F,780,13S
2199 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (n leg),2199,13S
2107 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (s leg),2107,13S
2196 - GLEN ERIN DR south of BATTLEFORD RD,2196,13S
2570 - GLEN ERIN DR at MONTEVIDEO RD (north leg),2570,13S
2232 - MONTEVIDEO RD at ARLES MEWS,2232,13S
2233 - MONTEVIDEO RD at NEUCHATEL RD,2233,13S
2234 - MONTEVIDEO RD at LORCA CRES (east leg),2234,13S
2235 - MONTEVIDEO RD at ATHERLY CRES (east leg),2235,13S
2236 - GLEN ERIN DR at WINDWOOD DR (north leg),2236,13S
2571 - GLEN ERIN DR at INLAKE CRT,2571,13S
2193 - GLEN ERIN DR at WINDWOOD DR (south leg),2193,13S
0532 - GLEN ERIN DR at BRITANNIA RD,532,13S
2640 - GLEN ERIN DR south of BRITANNIA RD,2640,13S
0540 - GLEN ERIN DR at PEACOCK DR,540,13S
0541 - GLEN ERIN DR at QUAILS RUN,541,13S
1411 - GLEN ERIN DR at CASTLEBRIDGE DR,1411,13S
0546 - GLEN ERIN DR at THOMAS ST,546,13S
0570 - GLEN ERIN DR south of THOMAS ST,570,13S
0571 - GLEN ERIN DR at DUNCAIRN DR,571,13S
0572 - GLEN ERIN DR at MIDDLEBURY DR,572,13S
0573 - GLEN ERIN DR at ERIN CENTRE BLVD,573,13S
2170 - ERIN CENTRE BLVD east of GLEN ERIN DR,2170,13S
0058 - ERIN CENTRE BLVD east of MALL ACCESS,58,13S
3402 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM B,3402,13S
3218 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM C,3218,13S
3219 - ERIN CENTRE BLVD at JOHN FRASER SECONDARY SCHOOL,3219,13S
3221 - GLEN ERIN DR at ERIN CENTRE BLVD,3221,13S
3222 - GLEN ERIN DR at HAZELTON PLACE,3222,13S
3303 - GLEN ERIN DR at EGLINTON AVE,3303,13S
3342 - GLEN ERIN DR south of EGLINTON AVE,3342,13S
3304 - GLEN ERIN DR at CREDIT VALLEY RD,3304,13S
2679 - GLEN ERIN DR at MARSHDALE CRT,2679,13S
0160 - GLEN ERIN DR at FOLKWAY DR,160,13S
0161 - GLEN ERIN DR south of ROLLING VALLEY DR,161,13S
0162 - GLEN ERIN DR at ROMARK MEWS WALKWAY,162,13S
0349 - BURNHAMTHORPE RD east of GLEN ERIN DR,349,13S
0350 - BURNHAMTHORPE RD W at SOUTH COMMON CRT,350,13S
0990 - SOUTH COMMON MALL BUS TERMINAL PLATFORM J,990,13S
1015 - SOUTH MILLWAY west of THE COLLEGEWAY,1015,13S
1031 - SOUTH MILLWAY at BUTTONBUSH CRES (north leg),1031,13S
1032 - SOUTH MILLWAY at BUTTONBUSH CRES (south leg),1032,13S
0199 - SOUTH MILLWAY at COUNCIL RING RD,199,13S
1033 - SOUTH MILLWAY at FIFTH LINE WEST,1033,13S
1034 - ERIN MILLS PKY FIRST STOP south of SOUTH MILLWAY,1034,13S
0545 - ERIN MILLS PKY FIRST STOP south of DUNDAS ST W,545,13S
0002 - ERIN MILLS PKY SECOND STOP south of DUNDAS ST W,2,13S
0579 - LINCOLN GREEN WAY east of ERIN MILLS PKY,579,13S
0564 - LINCOLN GREEN WAY at LINCOLN GREEN WAY,564,13S
0598 - SHERIDAN CENTRE BUS TERMINAL PLATFORM A,598,13S
0565 - FOWLER DR at ROCHE CRT,565,13S
0502 - ERIN MILLS PKY south of LEANNE BLVD,502,13S
0103 - SOUTHDOWN RD at SOUTH SHERIDAN WAY,103,13S
0104 - SOUTHDOWN RD at TRUSCOTT DR,104,13S
0105 - SOUTHDOWN RD at WISEMAN CRT,105,13S
0106 - SOUTHDOWN RD at BROMSGROVE RD,106,13S
0101 - CLARKSON GO STATION PLATFORM A,101,13S
2708 - WESTWOOD MALL BUS TERMINAL PLATFORM H,2708,16N
2708 - WESTWOOD MALL BUS TERMINAL PLATFORM H,2708,16N
2854 - GOREWAY DR north of MORNING STAR DR,2854,16N
2840 - GOREWAY DR second north of MORNING STAR DR,2840,16N
2855 - BRANDON GATE DR east of GOREWAY DR,2855,16N
2856 - BRANDON GATE DR at MONICA DR,2856,16N
2857 - BRANDON GATE DR at LOCKINGTON CRES,2857,16N
2858 - BRANDON GATE DR at ROCKHILL RD,2858,16N
2805 - BRANDON GATE DR at WILDFERN DR,2805,16N
3251 - BRANDON GATE DR at RHINEBANK ST,3251,16N
1983 - BRANDON GATE DR at MIDDLESHIRE DR,1983,16N
2806 - BRANDON GATE DR at DARCEL AVE,2806,16N
2807 - BRANDON GATE DR at SIGSBEE DR,2807,16N
2808 - BRANDON GATE DR at TEESWATER RD,2808,16N
2809 - TEESWATER RD at WYEWOOD RD,2809,16N
2866 - TEESWATER RD at CORLISS CRES,2866,16N
2847 - MORNING STAR DR at WAINBROOK RD,2847,16N
2846 - MORNING STAR DR at HARWICK DR,2846,16N
2845 - MORNING STAR DR at BRANDON GATE DR,2845,16N
2811 - DARCEL AVE at HARWICK DR,2811,16N
2812 - DARCEL AVE at CHIGWEL CRT,2812,16N
2899 - DARCEL AVE at NETHERBRAE RD,2899,16N
2813 - NETHERBRAE RD at DARCEL AVE,2813,16N
2116 - REXWOOD RD west of NETHERBRAE RD,2116,16N
2900 - REXWOOD RD south of DERRY RD,2900,16N
2959 - NASHUA DR east of REXWOOD RD,2959,16N
2960 - NASHUA DR SECOND STOP east of REXWOOD RD,2960,16N
2961 - NASHUA DR THIRD STOP east of REXWOOD RD,2961,16N
2903 - NASHUA DR FOURTH STOP east of REXWOOD RD,2903,16N
2962 - NASHUA DR at REXWOOD RD south intersection,2962,16N
2963 - NASHUA DR at GOREWAY DR,2963,16N
2964 - GOREWAY DR north of NASHUA DR (s leg),2964,16N
2965 - GOREWAY DR at NASHUA DR (n leg),2965,16N
2966 - NASHUA DR east GOREWAY DR,2966,16N
2957 - REXWOOD RD at DERRY RD,2957,16N
2952 - REXWOOD RD west of NETHERBRAE RD,2952,16N
2826 - NETHERBRAE RD at DARCEL AVE,2826,16N
2814 - DARCEL AVE at LADDIE CRES,2814,16N
2815 - DARCEL AVE at CRABTREE CRES,2815,16N
2864 - DARCEL AVE at WOODRUFF CRES,2864,16N
2816 - DARCEL AVE at DUNRANKIN DR,2816,16N
2817 - DARCEL AVE at DELLAPORT DR,2817,16N
2818 - DARCEL AVE at MORNING STAR DR,2818,16N
2870 - MORNING STAR DR west of DARCEL AVE,2870,16N
2708 - WESTWOOD MALL BUS TERMINAL PLATFORM H,2708,16S
2708 - WESTWOOD MALL BUS TERMINAL PLATFORM H,2708,16S
2860 - MORNING STAR DR east of GOREWAY DR,2860,16S
2821 - DARCEL AVE south of MORNING STAR DR,2821,16S
2822 - DARCEL AVE south of DELLAPORT DR,2822,16S
2823 - DARCEL AVE at DUNRANKIN DR,2823,16S
2824 - DARCEL AVE at WOODRUFF CRES,2824,16S
2839 - DARCEL AVE north of LADDIE CRES (w leg),2839,16S
2825 - DARCEL AVE at LADDIE CRES (e leg),2825,16S
2813 - NETHERBRAE RD at DARCEL AVE,2813,16S
2116 - REXWOOD RD west of NETHERBRAE RD,2116,16S
2900 - REXWOOD RD south of DERRY RD,2900,16S
2959 - NASHUA DR east of REXWOOD RD,2959,16S
2960 - NASHUA DR SECOND STOP east of REXWOOD RD,2960,16S
2961 - NASHUA DR THIRD STOP east of REXWOOD RD,2961,16S
2903 - NASHUA DR FOURTH STOP east of REXWOOD RD,2903,16S
2962 - NASHUA DR at REXWOOD RD south intersection,2962,16S
2963 - NASHUA DR at GOREWAY DR,2963,16S
2964 - GOREWAY DR north of NASHUA DR (s leg),2964,16S
2965 - GOREWAY DR at NASHUA DR (n leg),2965,16S
2966 - NASHUA DR east GOREWAY DR,2966,16S
2957 - REXWOOD RD at DERRY RD,2957,16S
2952 - REXWOOD RD west of NETHERBRAE RD,2952,16S
2826 - NETHERBRAE RD at DARCEL AVE,2826,16S
0893 - DARCEL AVE at CHIGWEL CRT (west leg),893,16S
2827 - DARCEL AVE at CHIGWEL CRT (east leg),2827,16S
2828 - DARCEL AVE at HARWICK DR,2828,16S
2829 - MORNING STAR DR at BRANDON GATE DR,2829,16S
2844 - MORNING STAR DR at CUSTER CRES,2844,16S
2843 - MORNING STAR DR at HARWICK DR,2843,16S
2842 - MORNING STAR DR at CORLISS CRES,2842,16S
2830 - CORLISS CRES at TEESWATER RD,2830,16S
2831 - TEESWATER RD at MEYER DR,2831,16S
2832 - TEESWATER RD at BRANDON GATE DR,2832,16S
0985 - BRANDON GATE DR at SIGSBEE DR,985,16S
2888 - BRANDON GATE DR at DARCEL AVE,2888,16S
2833 - BRANDON GATE DR at WILDFERN DR (south leg),2833,16S
1984 - BRANDON GATE DR at MIDDLESHIRE DR,1984,16S
3460 - BRANDON GATE DR at RHINEBANK ST,3460,16S
2834 - BRANDON GATE DR at WILDFERN DR (north leg),2834,16S
2835 - BRANDON GATE DR at KEENAN CRES,2835,16S
2836 - BRANDON GATE DR at LOCKINGTON CRES,2836,16S
2837 - BRANDON GATE DR at MONICA DR (e leg),2837,16S
2890 - BRANDON GATE DR at MONICA DR (w leg),2890,16S
2838 - BRANDON GATE DR east of GOREWAY DR,2838,16S
2739 - GOREWAY DR south of BRANDON GATE DR,2739,16S
2740 - GOREWAY DR north of MORNING STAR DR,2740,16S
0342 - PORT CREDIT GO STATION PLATFORM C,342,19N
0345 - ELIZABETH ST at PARK ST,345,19N
0311 - ELIZABETH ST at HIGH ST,311,19N
0326 - LAKESHORE RD E east of ELIZABETH ST,326,19N
0336 - HURONTARIO ST at PARK ST,336,19N
0324 - HURONTARIO ST at INGLEWOOD DR,324,19N
0334 - HURONTARIO ST at MINEOLA RD E,334,19N
0304 - HURONTARIO ST north of MINEOLA RD E,304,19N
0332 - HURONTARIO ST at PINEWOOD TRAIL,332,19N
0330 - HURONTARIO ST at HAMPSHIRE CRES,330,19N
0709 - HURONTARIO ST at SOUTH SERVICE RD,709,19N
0728 - HURONTARIO ST at NORTH SERVICE RD,728,19N
0726 - HURONTARIO ST at SHEROBEE RD,726,19N
0724 - HURONTARIO ST at QUEENSWAY,724,19N
0562 - TRILLIUM HOSPITAL BUS TERMINAL,562,19N
0722 - HURONTARIO ST at PAISLEY BLVD E,722,19N
0720 - HURONTARIO ST at FLORADALE DR,720,19N
1902 - HURONTARIO ST at KING ST E,1902,19N
0718 - HURONTARIO ST at DUNDAS ST E,718,19N
0796 - HURONTARIO ST at KIRWIN AVE,796,19N
0769 - HURONTARIO ST at JOHN ST,769,19N
1212 - HURONTARIO ST at HANSON RD WALKWAY,1212,19N
1210 - HURONTARIO ST at FAIRVIEW RD E,1210,19N
1208 - HURONTARIO ST at CENTRAL PKY E,1208,19N
1206 - HURONTARIO ST at ELM DR E,1206,19N
1204 - HURONTARIO ST at MATTHEWS GATE,1204,19N
4003 - HURONTARIO ST at BURNHAMTHORPE RD E,4003,19N
2577 - ROBERT SPECK PKY at CITY CENTRE DR,2577,19N
0666 - CITY CENTRE DR at SQUARE ONE DR,666,19N
1419 - CITY CENTRE BUS TERMINAL PLATFORM F,1419,19N
0480 - RATHBURN RD W at CITY CENTRE DR,480,19N
