0379 - REXDALE BLVD at HUMBERWOOD BLVD,379
2294 - REXDALE BLVD at QUEENS PLATE DR,2294
2882 - REXDALE BLVD at 27 HWY,2882
9068 - BURNHAMTHORPE RD at THE EAST MALL,9068
9069 - BURNHAMTHORPE RD at BLAKETON RD,9069
9070 - BURNHAMTHORPE RD at LAUREL AVE,9070
9071 - BURNHAMTHORPE RD at SHAVER AVE,9071
9072 - BURNHAMTHORPE RD at MARTIN GROVE RD,9072
9073 - BURNHAMTHORPE RD at ASHBOURNE DR,9073
9074 - BURNHAMTHORPE RD at BOTFIELD AVE,9074
9075 - BURNHAMTHORPE RD at KIPLING AVE,9075
9076 - BURNHAMTHORPE RD at ROYALAVON CRES,9076
9077 - BURNHAMTHORPE RD at AVONHURST RD,9077
9078 - BURNHAMTHORPE RD at BURNHAMTHORPE CRES,9078
9079 - CORDOVA AVE at DUNDAS ST W,9079
9012 - CENTRAL PARK ROADWAY at ISLINGTON AVE,9012
0101 - CLARKSON GO STATION PLATFORM A,101
0283 - SOUTHDOWN RD at HARTLAND DR,283
0244 - SOUTHDOWN RD at WISEMAN CRT,244
0245 - SOUTHDOWN RD at TRUSCOTT DR,245
0288 - SOUTHDOWN RD at SOUTH SHERIDAN WAY,288
0566 - ERIN MILLS PKY at FOWLER DR,566
0503 - ERIN MILLS PKY north of FOWLER DR,503
0504 - ERIN MILLS PKY at LINCOLN GREEN WAY,504
0001 - ERIN MILLS PKY north of LINCOLN GREEN WAY,1
2887 - ERIN MILLS PKY at DUNDAS ST W,2887
1038 - ERIN MILLS PKY FIRST STOP north of DUNDAS ST W,1038
0580 - ERIN MILLS PKY SECOND STOP north of DUNDAS ST W,580
1039 - SOUTH MILLWAY at FIFTH LINE W,1039
0198 - SOUTH MILLWAY at COUNCIL RING RD,198
1040 - SOUTH MILLWAY at BUTTONBUSH CRES (south leg),1040
1041 - SOUTH MILLWAY at BUTTONBUSH CRES (north leg),1041
1090 - SOUTH MILLWAY at THE COLLEGEWAY,1090
1014 - SOUTH COMMON CENTRE BUS TERMINAL PLATFORM D,1014
1151 - BURNHAMTHORPE RD east of GLEN ERIN DR,1151
0146 - GLEN ERIN DR at ROGERS RD,146
0147 - GLEN ERIN DR at ROLLING VALLEY DR,147
0148 - GLEN ERIN DR at FOLKWAY DR,148
2678 - GLEN ERIN DR at MARSHDALE CRT,2678
2506 - GLEN ERIN DR at CREDIT VALLEY RD,2506
2508 - GLEN ERIN DR at EGLINTON AVE,2508
2560 - GLEN ERIN DR at HAZELTON PLACE,2560
2561 - GLEN ERIN DR at ERIN CENTRE BLVD,2561
2170 - ERIN CENTRE BLVD east of GLEN ERIN DR,2170
0058 - ERIN CENTRE BLVD east of MALL ACCESS,58
1757 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM A,1757
1758 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM D,1758
0313 - ERIN CENTRE BLVD at JOHN FRASER SECONDARY SCHOOL,313
0153 - GLEN ERIN DR at ERIN CENTRE BLVD,153
0154 - GLEN ERIN DR at MIDDLEBURY DR,154
0155 - GLEN ERIN DR at BURNFORD TRAIL,155
0156 - GLEN ERIN DR north of BURNFORD TRAIL,156
1712 - GLEN ERIN DR at THOMAS ST,1712
0157 - GLEN ERIN DR north of THOMAS ST,157
3034 - GLEN ERIN DR at CASTLEBRIDGE DR,3034
0519 - GLEN ERIN DR at QUAILS RUN,519
0521 - GLEN ERIN DR at BELL HARBOUR DR,521
2636 - GLEN ERIN DR at BRITANNIA RD,2636
2194 - GLEN ERIN DR at WINDWOOD DR (south leg),2194
2568 - GLEN ERIN DR at INLAKE CRT,2568
2569 - GLEN ERIN DR at MONTEVIDEO RD (south leg),2569
2253 - MONTEVIDEO RD at ATHERLY CRES (east leg),2253
2254 - MONTEVIDEO RD at LORCA CRES (east leg),2254
2255 - MONTEVIDEO RD at NEUCHATEL RD,2255
2256 - MONTEVIDEO RD at ARLES MEWS,2256
2257 - MONTEVIDEO RD east of CORFU RD,2257
2258 - GLEN ERIN DR at BATTLEFORD RD,2258
3184 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (s leg),3184
2293 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (n leg),2293
0780 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM F,780
2199 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (n leg),2199
2107 - GLEN ERIN DR at MEADOWVALE TOWN CTR CIRCLE (s leg),2107
2196 - GLEN ERIN DR south of BATTLEFORD RD,2196
2570 - GLEN ERIN DR at MONTEVIDEO RD (north leg),2570
2232 - MONTEVIDEO RD at ARLES MEWS,2232
2233 - MONTEVIDEO RD at NEUCHATEL RD,2233
2234 - MONTEVIDEO RD at LORCA CRES (east leg),2234
2235 - MONTEVIDEO RD at ATHERLY CRES (east leg),2235
2236 - GLEN ERIN DR at WINDWOOD DR (north leg),2236
2571 - GLEN ERIN DR at INLAKE CRT,2571
2193 - GLEN ERIN DR at WINDWOOD DR (south leg),2193
0532 - GLEN ERIN DR at BRITANNIA RD,532
2640 - GLEN ERIN DR south of BRITANNIA RD,2640
0540 - GLEN ERIN DR at PEACOCK DR,540
0541 - GLEN ERIN DR at QUAILS RUN,541
1411 - GLEN ERIN DR at CASTLEBRIDGE DR,1411
0546 - GLEN ERIN DR at THOMAS ST,546
0570 - GLEN ERIN DR south of THOMAS ST,570
0571 - GLEN ERIN DR at DUNCAIRN DR,571
0572 - GLEN ERIN DR at MIDDLEBURY DR,572
0573 - GLEN ERIN DR at ERIN CENTRE BLVD,573
3402 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM B,3402
3218 - ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM C,3218
3219 - ERIN CENTRE BLVD at JOHN FRASER SECONDARY SCHOOL,3219
3221 - GLEN ERIN DR at ERIN CENTRE BLVD,3221
3222 - GLEN ERIN DR at HAZELTON PLACE,3222
3303 - GLEN ERIN DR at EGLINTON AVE,3303
3342 - GLEN ERIN DR south of EGLINTON AVE,3342
3304 - GLEN ERIN DR at CREDIT VALLEY RD,3304
2679 - GLEN ERIN DR at MARSHDALE CRT,2679
0160 - GLEN ERIN DR at FOLKWAY DR,160
0161 - GLEN ERIN DR south of ROLLING VALLEY DR,161
0162 - GLEN ERIN DR at ROMARK MEWS WALKWAY,162
0349 - BURNHAMTHORPE RD east of GLEN ERIN DR,349
0350 - BURNHAMTHORPE RD W at SOUTH COMMON CRT,350
0990 - SOUTH COMMON MALL BUS TERMINAL PLATFORM J,990
1015 - SOUTH MILLWAY west of THE COLLEGEWAY,1015
1031 - SOUTH MILLWAY at BUTTONBUSH CRES (north leg),1031
1032 - SOUTH MILLWAY at BUTTONBUSH CRES (south leg),1032
0199 - SOUTH MILLWAY at COUNCIL RING RD,199
1033 - SOUTH MILLWAY at FIFTH LINE WEST,1033
1034 - ERIN MILLS PKY FIRST STOP south of SOUTH MILLWAY,1034
0545 - ERIN MILLS PKY FIRST STOP south of DUNDAS ST W,545
0002 - ERIN MILLS PKY SECOND STOP south of DUNDAS ST W,2
0579 - LINCOLN GREEN WAY east of ERIN MILLS PKY,579
0564 - LINCOLN GREEN WAY at LINCOLN GREEN WAY,564
0598 - SHERIDAN CENTRE BUS TERMINAL PLATFORM A,598
0565 - FOWLER DR at ROCHE CRT,565
0502 - ERIN MILLS PKY south of LEANNE BLVD,502
0103 - SOUTHDOWN RD at SOUTH SHERIDAN WAY,103
0104 - SOUTHDOWN RD at TRUSCOTT DR,104
0105 - SOUTHDOWN RD at WISEMAN CRT,105
0106 - SOUTHDOWN RD at BROMSGROVE RD,106
2708 - WESTWOOD MALL BUS TERMINAL PLATFORM H,2708
2854 - GOREWAY DR north of MORNING STAR DR,2854
2840 - GOREWAY DR second north of MORNING STAR DR,2840
2855 - BRANDON GATE DR east of GOREWAY DR,2855
2856 - BRANDON GATE DR at MONICA DR,2856
2857 - BRANDON GATE DR at LOCKINGTON CRES,2857
2858 - BRANDON GATE DR at ROCKHILL RD,2858
2805 - BRANDON GATE DR at WILDFERN DR,2805
3251 - BRANDON GATE DR at RHINEBANK ST,3251
1983 - BRANDON GATE DR at MIDDLESHIRE DR,1983
2806 - BRANDON GATE DR at DARCEL AVE,2806
2807 - BRANDON GATE DR at SIGSBEE DR,2807
2808 - BRANDON GATE DR at TEESWATER RD,2808
2809 - TEESWATER RD at WYEWOOD RD,2809
2866 - TEESWATER RD at CORLISS CRES,2866
2900 - REXWOOD RD south of DERRY RD,2900
2959 - NASHUA DR east of REXWOOD RD,2959
2960 - NASHUA DR SECOND STOP east of REXWOOD RD,2960
2961 - NASHUA DR THIRD STOP east of REXWOOD RD,2961
2903 - NASHUA DR FOURTH STOP east of REXWOOD RD,2903
2962 - NASHUA DR at REXWOOD RD south intersection,2962
2963 - NASHUA DR at GOREWAY DR,2963
2964 - GOREWAY DR north of NASHUA DR (s leg),2964
2965 - GOREWAY DR at NASHUA DR (n leg),2965
2966 - NASHUA DR east GOREWAY DR,2966
2957 - REXWOOD RD at DERRY RD,2957
2814 - DARCEL AVE at LADDIE CRES,2814
2815 - DARCEL AVE at CRABTREE CRES,2815
2864 - DARCEL AVE at WOODRUFF CRES,2864
2816 - DARCEL AVE at DUNRANKIN DR,2816
2817 - DARCEL AVE at DELLAPORT DR,2817
2818 - DARCEL AVE at MORNING STAR DR,2818
2821 - DARCEL AVE south of MORNING STAR DR,2821
2822 - DARCEL AVE south of DELLAPORT DR,2822
2823 - DARCEL AVE at DUNRANKIN DR,2823
2824 - DARCEL AVE at WOODRUFF CRES,2824
2839 - DARCEL AVE north of LADDIE CRES (w leg),2839
2825 - DARCEL AVE at LADDIE CRES (e leg),2825
2830 - CORLISS CRES at TEESWATER RD,2830
2831 - TEESWATER RD at MEYER DR,2831
2832 - TEESWATER RD at BRANDON GATE DR,2832
0985 - BRANDON GATE DR at SIGSBEE DR,985
2888 - BRANDON GATE DR at DARCEL AVE,2888
2833 - BRANDON GATE DR at WILDFERN DR (south leg),2833
1984 - BRANDON GATE DR at MIDDLESHIRE DR,1984
3460 - BRANDON GATE DR at RHINEBANK ST,3460
2834 - BRANDON GATE DR at WILDFERN DR (north leg),2834
2835 - BRANDON GATE DR at KEENAN CRES,2835
2836 - BRANDON GATE DR at LOCKINGTON CRES,2836
2837 - BRANDON GATE DR at MONICA DR (e leg),2837
2890 - BRANDON GATE DR at MONICA DR (w leg),2890
2838 - BRANDON GATE DR east of GOREWAY DR,2838
2739 - GOREWAY DR south of BRANDON GATE DR,2739
2740 - GOREWAY DR north of MORNING STAR DR,2740
0342 - PORT CREDIT GO STATION PLATFORM C,342
0304 - HURONTARIO ST north of MINEOLA RD E,304
0332 - HURONTARIO ST at PINEWOOD TRAIL,332
0330 - HURONTARIO ST at HAMPSHIRE CRES,330
0709 - HURONTARIO ST at SOUTH SERVICE RD,709
0728 - HURONTARIO ST at NORTH SERVICE RD,728
0726 - HURONTARIO ST at SHEROBEE RD,726
0724 - HURONTARIO ST at QUEENSWAY,724
0562 - TRILLIUM HOSPITAL BUS TERMINAL,562
0722 - HURONTARIO ST at PAISLEY BLVD E,722
0720 - HURONTARIO ST at FLORADALE DR,720
1902 - HURONTARIO ST at KING ST E,1902
0718 - HURONTARIO ST at DUNDAS ST E,718
0796 - HURONTARIO ST at KIRWIN AVE,796
0769 - HURONTARIO ST at JOHN ST,769
1212 - HURONTARIO ST at HANSON RD WALKWAY,1212
1210 - HURONTARIO ST at FAIRVIEW RD E,1210
1208 - HURONTARIO ST at CENTRAL PKY E,1208
1206 - HURONTARIO ST at ELM DR E,1206
1204 - HURONTARIO ST at MATTHEWS GATE,1204
4003 - HURONTARIO ST at BURNHAMTHORPE RD E,4003
2577 - ROBERT SPECK PKY at CITY CENTRE DR,2577
1419 - CITY CENTRE BUS TERMINAL PLATFORM F,1419
1950 - HURONTARIO ST at BRISTOL RD E,1950
0190 - HURONTARIO ST at BARONDALE DR,190
1960 - HURONTARIO ST at MATHESON BLVD E,1960
1961 - HURONTARIO ST at WATLINE AVE,1961
1899 - HURONTARIO ST at TRADERS BLVD E,1899
1837 - HURONTARIO ST at BRUNEL RD,1837
1949 - HURONTARIO ST at BRITANNIA RD E,1949
1905 - HURONTARIO ST at WORLD DR,1905
0095 - HURONTARIO ST at ANNAGEM BLVD,95
0096 - HURONTARIO ST at COURTNEYPARK DR E,96
1906 - HURONTARIO ST at AMBASSADOR DR,1906
1888 - HURONTARIO ST at SUPERIOR BLVD,1888
1698 - HURONTARIO ST at ADMIRAL BLVD,1698
1907 - HURONTARIO ST at DERRY RD E,1907
4006 - HURONTARIO ST at KINGSWAY DR,4006
1908 - HURONTARIO ST at TOPFLIGHT DR,1908
2182 - HURONTARIO & 407 PARK and RIDE PLATFORM A,2182
1802 - MATHESON BLVD FIRST STOP west of HURONTARIO ST,1802
1804 - MATHESON BLVD at AVEBURY RD,1804
1809 - MATHESON BLVD W west of AVEBURY RD,1809
0048 - MATHESON BLVD W at FALBOURNE ST,48
1823 - MATHESON BLVD at CHEDWORTH WAY,1823
0053 - MATHESON BLVD at MCLAUGHLIN RD,53
1846 - MATHESON BLVD at VENICE ST,1846
0013 - RODEO DR north of REGAL DR,13
4213 - HURONTARIO ST at KINGSWAY DR,4213
2518 - HURONTARIO ST at DERRY RD W,2518
1912 - HURONTARIO ST south of DERRY RD W,1912
3132 - HURONTARIO ST at LONGSIDE BLVD,3132
1889 - HURONTARIO ST at SKYWAY DR,1889
1913 - HURONTARIO ST at AMBASSADOR DR,1913
0097 - HURONTARIO ST at COURTNEYPARK DR W,97
0098 - HURONTARIO ST at ANNAGEM BLVD,98
1914 - HURONTARIO ST at WORLD DR,1914
3057 - BRITANNIA RD at MCLAUGHLIN RD,3057
3058 - BRITANNIA RD at FALBOURNE ST,3058
3059 - BRITANNIA RD at AVEBURY RD,3059
1816 - BRITANNIA RD W east of AVEBURY RD,1816
3060 - BRITANNIA RD W west of HURONTARIO ST,3060
1968 - HURONTARIO ST south of BRITANNIA RD,1968
1898 - HURONTARIO ST at ALDRIDGE ST,1898
1969 - HURONTARIO ST at MILVERTON DR,1969
1980 - HURONTARIO ST at MATHESON BLVD W,1980
1917 - HURONTARIO ST at ANDRIKA CRT,1917
0191 - HURONTARIO ST at BARONDALE DR,191
1951 - HURONTARIO ST at BRISTOL RD W,1951
1918 - HURONTARIO ST at GLEN HAWTHORNE BLVD,1918
2216 - HURONTARIO ST at STRATHHAVEN DR,2216
1959 - HURONTARIO ST at CEREMONIAL DR,1959
1402 - CITY CENTRE BUS TERMINAL PLATFORM D,1402
1822 - ROBERT SPECK PKY east of CITY CENTRE DR,1822
4005 - HURONTARIO ST at BURNHAMTHORPE RD W,4005
1103 - HURONTARIO ST at MATTHEWS GATE,1103
1105 - HURONTARIO ST at ELM DR W,1105
1107 - HURONTARIO ST at CENTRAL PKY W,1107
2536 - HURONTARIO ST south of CENTRAL PKY W,2536
1109 - HURONTARIO ST at FAIRVIEW RD W,1109
1111 - HURONTARIO ST at HANSON RD WALKWAY,1111
1104 - HURONTARIO ST at JOHN ST,1104
1113 - HURONTARIO ST at HILLCREST AVE,1113
1115 - HURONTARIO ST south of HILLCREST AVE,1115
0717 - HURONTARIO ST at DUNDAS ST W,717
0719 - HURONTARIO ST at KING ST W,719
0792 - HURONTARIO ST at FLORADALE DR,792
0721 - HURONTARIO ST at PAISLEY BLVD W,721
0725 - HURONTARIO ST at BRONTE COLLEGE CRT,725
0727 - HURONTARIO ST at HARBORN RD,727
0329 - HURONTARIO ST at PINETREE WAY,329
0331 - HURONTARIO ST at INDIAN VALLEY TRAIL,331
0305 - HURONTARIO ST south of INDIAN VALLEY TRAIL,305
0333 - HURONTARIO ST at MINEOLA RD W,333
0341 - ANN ST at PARK ST,341
1460 - ERINDALE GO STATION PLATFORM A,1460
0006 - CITY CENTRE BUS TERMINAL PLATFORM L,6
1589 - RATHBURN RD at SHIPP DR,1589
1501 - RATHBURN RD at WOODINGTON DR,1501
1502 - RATHBURN RD at ANGELONI DR,1502
1503 - RATHBURN RD at CENTRAL PKY E,1503
2681 - RATHBURN RD east of CENTRAL PKY,2681
1504 - RATHBURN RD second stop east of CENTRAL PKY,1504
1518 - RATHBURN RD at MEADOWS BLVD,1518
1516 - RATHBURN RD at WILCOX RD,1516
1505 - RATHBURN RD at CAWTHRA RD,1505
1506 - RATHBURN RD at WILLOWBANK TRAIL,1506
1507 - RATHBURN RD at WESTMINSTER PLACE,1507
1524 - RATHBURN RD at TOMKEN RD,1524
1525 - RATHBURN RD at CORBET DR,1525
1585 - RATHBURN RD at LOVINGSTON CRES,1585
1526 - RATHBURN RD at GOLDEN ORCHARD DR,1526
1527 - RATHBURN RD at HICKORY DR,1527
1528 - RATHBURN RD at DIXIE RD,1528
1529 - RATHBURN RD at BOUGH BEECHES BLVD,1529
1530 - RATHBURN RD at ROCKWOOD RD,1530
1531 - RATHBURN RD at FIELDGATE DR,1531
1532 - RATHBURN RD west of CAPALANO CRT,1532
1533 - RATHBURN RD at PONYTRAIL DR,1533
1590 - PONYTRAIL DR at MAPLE RIDGE DR,1590
1393 - BURNHAMTHORPE RD E FIRST STOP east of PONYTRAIL DR,1393
1394 - BURNHAMTHORPE RD E SECOND east of PONYTRAIL DR,1394
1395 - BURNHAMTHORPE RD E east of FLEETWOOD PARK,1395
9163 - BURNHAMTHORPE RD at MILL RD,9163
9063 - BURNHAMTHORPE RD at TRIBURNHAM PLACE,9063
9064 - BURNHAMTHORPE RD at SATURN RD,9064
9065 - BURNHAMTHORPE RD at RENFORTH DR,9065
9066 - BURNHAMTHORPE RD at MULGROVE DR,9066
9067 - BURNHAMTHORPE RD at THE WEST MALL,9067
1632 - ISLINGTON SUBWAY BUS TERMINAL PLATFORM C,1632
9081 - KIPLING AVE at TYRE AVE,9081
9082 - KIPLING AVE at MATTICE RD,9082
9096 - KIPLING AVE at GOSWELL RD,9096
9083 - BURNHAMTHORPE RD at KIPLING AVE,9083
9084 - BURNHAMTHORPE RD at ECHO VALLEY RD,9084
9085 - BURNHAMTHORPE RD at APPLEBY RD,9085
9086 - BURNHAMTHORPE RD at MARTIN GROVE RD,9086
9087 - BURNHAMTHORPE RD at SHAVER AVE,9087
9088 - BURNHAMTHORPE RD at WARWOOD RD,9088
9089 - BURNHAMTHORPE RD at MEADOWBANK RD,9089
9090 - BURNHAMTHORPE RD at THE EAST MALL,9090
9091 - BURNHAMTHORPE RD at THE WEST MALL,9091
9092 - BURNHAMTHORPE RD at MULGROVE DR,9092
9093 - BURNHAMTHORPE RD at RENFORTH DR,9093
9094 - BURNHAMTHORPE RD at OLD BURNHAMTHORPE RD,9094
9095 - BURNHAMTHORPE RD at SILVER SHADOW PATH,9095
1307 - BURNHAMTHORPE RD at STONEHAM RD,1307
1309 - BURNHAMTHORPE RD at MILL RD,1309
1551 - BURNHAMTHORPE RD E west of MILL RD,1551
2286 - BURNHAMTHORPE RD E at PONYTRAIL DR,2286
1534 - PONYTRAIL DR at LOOKOUT CRT,1534
1535 - RATHBURN RD east of CAPILANO CRT,1535
1536 - RATHBURN RD west of CAPILANO CRT,1536
1537 - RATHBURN RD at FIELDGATE DR,1537
1538 - RATHBURN RD at ROCKWOOD RD,1538
1539 - RATHBURN RD at BOUGH BEECHES BLVD,1539
1540 - RATHBURN RD at DIXIE RD,1540
1541 - RATHBURN RD at HICKORY DR,1541
1542 - RATHBURN RD at GOLDEN ORCHARD DR,1542
1586 - RATHBURN RD at LOVINGSTON CRES,1586
1543 - RATHBURN RD at STARLIGHT CR,1543
1591 - RATHBURN RD E at TOMKEN RD,1591
1545 - RATHBURN RD at WESTMINSTER PLACE,1545
1546 - RATHBURN RD at WILLOWBANK TRAIL,1546
1547 - RATHBURN RD at CAWTHRA RD,1547
1517 - RATHBURN RD at WILCOX RD,1517
1583 - RATHBURN RD at MEADOWS BLVD,1583
1571 - RATHBURN RD west of MEADOWS BLVD,1571
1572 - RATHBURN RD at CENTRAL PKY E,1572
1573 - RATHBURN RD at CHALFIELD LANE,1573
1574 - RATHBURN RD at WOODINGTON DR,1574
1844 - RATHBURN RD at SHERWOODTOWNE BLVD,1844
1005 - RATHBURN RD at CENTRE VIEW DR,1005
1845 - CITY CENTRE BUS TERMINAL PLATFORM N,1845
2859 - WESTWOOD MALL BUS TERMINAL PLATFORM F,2859
2803 - DARCEL AVE at MORNING STAR DR,2803
2872 - DARCEL AVE at MONICA DR,2872
2865 - DARCEL AVE at DARLA DR,2865
2873 - DARCEL AVE at MIDDLESHIRE DR,2873
2867 - DARCEL AVE at BRANDON GATE DR,2867
2884 - DARCEL AVE at FINCH AVE,2884
2874 - FINCH AVE at HUMBERLINE DR,2874
9100 - FINCH AVE east of HUMBERLINE DR,9100
2852 - HUMBER COLLEGE BLVD at FINCH AVE W,2852
2946 - HUMBER COLLEGE BLVD at HUMBERLINE DR,2946
7200 - HUMBER COLLEGE NORTH CAMPUS PLATFORM A,7200
2950 - HUMBER COLLEGE BLVD at ARBORETUM BLVD,2950
2700 - HUMBER COLLEGE BLVD at HWY 27,2700
9127 - HUMBER COLLEGE BLVD at WESTMORE DR,9127
9128 - HUMBER COLLEGE BLVD at LYNMONT RD,9128
9129 - HUMBER COLLEGE BLVD at TAMARISK DR,9129
2851 - JOHN GARLAND BLVD [TO] at FINCH AVE,2851
9131 - FINCH AVE at KISKADEE DR,9131
9132 - FINCH AVE at WESTMORE DR,9132
9133 - FINCH AVE at HALESIA DR,9133
9101 - FINCH AVE at HUMBER COLLEGE BLVD,9101
9102 - FINCH AVE west of HUMBER COLLEGE BLVD,9102
9103 - FINCH AVE at HUMBERLINE DR,9103
2868 - DARCEL AVE at BRANDON GATE DR,2868
2877 - DARCEL AVE at MIDDLESHIRE DR,2877
2869 - DARCEL AVE at ROCKHILL RD,2869
2876 - DARCEL AVE at MONICA DR,2876
2871 - DARCEL AVE at MORNING STAR DR,2871
0563 - SHERIDAN CENTRE BUS TERMINAL PLATFORM B,563
0139 - CLARKSON GO STATION PLATFORM D,139
0208 - LAKESHORE RD W at INVERHOUSE DR,208
0209 - LAKESHORE RD W west of CLARKSON RD,209
0210 - LAKESHORE RD W at CLARKSON RD,210
0211 - LAKESHORE RD W at MEADOW WOOD RD,211
0581 - LAKESHORE RD at JOHNSONS LANE,581
0214 - LAKESHORE RD W at SILVER BIRCH TRAIL,214
0215 - LAKESHORE RD W at BEXHILL RD,215
0225 - LAKESHORE RD W at FESTAVON CRT,225
0909 - LAKESHORE RD at OWENWOOD DR,909
0216 - LAKESHORE RD W at TENNYSON AVE,216
0217 - LAKESHORE RD W at WHITTIER CRES,217
0295 - LAKESHORE RD W at IBAR WAY,295
0296 - LAKESHORE RD W at BALBOA DR,296
0219 - LAKESHORE RD W at SHAWNMARR RD,219
0218 - LAKESHORE RD W at MAPLE AVE S,218
0221 - LAKESHORE RD W at BENSON AVE,221
0222 - LAKESHORE RD W east of BENSON AVE,222
0223 - LAKESHORE RD W at MISSISSAUGA RD,223
0224 - LAKESHORE RD W at FRONT ST S,224
0325 - LAKESHORE RD E at STAVEBANK RD S,325
0323 - LAKESHORE RD E at PORT ST,323
0353 - LAKESHORE RD E at ELMWOOD AVE,353
0354 - LAKESHORE RD E at CUMBERLAND DR,354
0355 - LAKESHORE RDE at HIAWATHA PKY,355
0356 - LAKESHORE RD E at WENONAH DR,356
0357 - LAKESHORE RD E at SHAW DR,357
0435 - LAKESHORE RD E at BEECHWOOD AVE,435
0436 - LAKESHORE RD E at HAMPTON CRES,436
0437 - LAKESHORE RD E at CAWTHRA RD,437
1813 - LAKESHORE RD E at MONTBECK CRES,1813
0438 - LAKESHORE RD E at EAST AVE,438
0439 - LAKESHORE RD E at LAKEFRONT PROMENADE,439
0453 - LAKESHORE RD E at ALEXANDRA AVE,453
0454 - LAKESHORE RD at EAST AVE,454
1683 - LAKESHORE RD E at GREAVES AVE,1683
0455 - LAKESHORE RD E at CAWTHRA RD,455
0456 - LAKESHORE RD E at HAMPTON CRES,456
0457 - LAKESHORE RD E at BEECHWOOD AVE,457
0358 - LAKESHORE RD E at SHAW DR,358
0359 - LAKESHORE RD E at WENONAH DR,359
0360 - LAKESHORE RD E at MOHAWK AVE,360
0361 - LAKESHORE RD E at CUMBERLAND DR,361
0362 - LAKESHORE RD E at WOODLAWN AVE,362
0881 - LAKESHORE RD E at ST LAWRENCE DR,881
0363 - LAKESHORE RD E at HURONTARIO ST,363
0314 - PORT CREDIT GO STATION PLATFORM D,314
0301 - ELIZABETH ST at PARK ST,301
2896 - ELIZABETH ST at HIGH ST,2896
0302 - ELIZABETH ST at LAKESHORE RD,302
0377 - LAKESHORE RD E at STAVEBANK RD,377
0378 - LAKESHORE RD E west of STAVEBANK RD,378
0267 - LAKESHORE RD W at JOHN ST N,267
0268 - LAKESHORE RD W at MISSISSAUGA RD,268
0637 - LAKESHORE RD W west of WESLEY AVE,637
0269 - LAKESHORE RD W at BENSON AVE,269
0270 - LAKESHORE RD W at MAPLE AVE N,270
0272 - LAKESHORE RD W at SHAWNMARR RD,272
0291 - LAKESHORE RD W at BALBOA DR,291
0292 - LAKESHORE RD W at IBAR WAY,292
0274 - LAKESHORE RD W at WHITTIER CRES,274
0275 - LAKESHORE RD W at LORNE PARK RD,275
0843 - LAKESHORE RD west of LORNE PARK RD,843
0276 - LAKESHORE RD W at FESTAVON CRT,276
0277 - LAKESHORE RD W at BEXHILL RD,277
0278 - LAKESHORE RD W at SILVER BIRCH TRAIL,278
0266 - LAKESHORE RD W at JOHNSONS LANE,266
0279 - LAKESHORE RD W at MEADOW WOOD RD,279
0280 - LAKESHORE RD W at CLARKSON RD N,280
0281 - LAKESHORE RD W west of CLARKSON RD NORTH,281
0282 - LAKESHORE RD W at WALDEN CIRCLE,282
2649 - LAKESHORE RD at SOUTHDOWN RD,2649
1089 - SOUTH COMMON MALL BUS TERMINAL PLATFORM L,1089
1063 - THE COLLEGEWAY at SOUTH COMMOM CENTRE ACCESS RD,1063
1251 - SOUTH MILLWAY at SANDERLING CRES (south leg),1251
1266 - SOUTH MILLWAY at BURNHAMTHORPE RD W,1266
0981 - BURNHAMTHORPE RD W at SAWMILL VALLEY DR,981
0980 - BURNHAMTHORPE RD W at MISSISSAUGA RD,980
0904 - BURNHAMTHORPE RD W at PROMONTORY CRES,904
1129 - BURNHAMTHORPE RD W at PERIVALE RD,1129
1130 - BURNHAMTHORPE RD W at WOLFEDALE RD,1130
1131 - BURNHAMTHORPE RD W at MAVIS RD,1131
1132 - BURNHAMTHORPE RD W at GRAND PARK DR,1132
1135 - BURNHAMTHORPE RD W at CONFEDERATION PKY,1135
1745 - DUKE OF YORK BLVD at CITY CENTRE DR,1745
0477 - CITY CENTRE BUS TERMINAL PLATFORM E,477
2519 - BURNHAMTHORPE RD W at SUSSEX GATE,2519
1270 - BURNHAMTHORPE RD E east of HURONTARIO ST,1270
1271 - BURNHAMTHORPE RD E at ARISTA WAY,1271
1272 - BURNHAMTHORPE RD E at ROBERT SPECK PKY,1272
1273 - BURNHAMTHORPE RD E east of ROBERT SPECK PKY,1273
1274 - BURNHAMTHORPE RD E at CENTRAL PKY E,1274
1276 - BURNHAMTHORPE RD E at MOLLY AVE,1276
1277 - BURNHAMTHORPE RD E at CAWTHRA RD,1277
1383 - BURNHAMTHORPE RD E east of CAWTHRA RD,1383
1384 - BURNHAMTHORPE RD E at FLAMEWOOD DR,1384
1385 - BURNHAMTHORPE RD E at TOMKEN RD,1385
1386 - BURNHAMTHORPE RD E at AUTUMN HARVEST DR,1386
1387 - BURNHAMTHORPE RD E at GOLDEN ORCHARD DR,1387
1388 - BURNHAMTHORPE RD E at DIXIE RD,1388
